Filename,Year,Age,Country Code,Country Name,World Region,Size,Mean Color,Variance,AgeClass
2017_14-17_2082_ITA_R_C.jpg,2017,14-17,ITA,Italy,Southern Europe,"(731, 1395)",[111.16256515 137.2656978  131.99490559],[2736.83432403 3178.62364294 2822.99703213],4
2017_14-17_0218_ECU_R_C.jpg,2017,14-17,ECU,Ecuador,Latin America and the Caribbean,"(900, 1251)",[77.10588418 85.96867484 93.5560556 ],[2676.79634605 1700.5759785  1633.15296311],4
2017_14-17_2075_ITA_R_C.jpg,2017,14-17,ITA,Italy,Southern Europe,"(1223, 1532)",[154.52476415 147.51394935 148.1167025 ],[3904.69902797 3939.50081895 3428.40235355],4
2017_14-17_0217_BIE_R_C.jpg,2017,14-17,BIE,Unknown,Unknown,"(1314, 1809)",[115.47582315 125.79372544 152.79083359],[5801.6948334  5638.88674731 4070.99125451],4
2017_14-17_1973_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(1275, 914)",[123.35871884 127.24351053 136.68951474],[3763.29246723 3687.81436547 3875.78892262],4
2017_14-17_0222_SGP_R_C.jpg,2017,14-17,SGP,Singapore,Southeast Asia,"(906, 657)",[102.24623094 121.69026547 131.25570104],[2784.17630085 3145.64348983 4042.82658361],4
2017_14-17_1972_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(1262, 918)",[111.44001032 115.90733922  95.39640972],[5040.30326364 3587.27960767 3189.34547216],4
2017_14-17_0088_KAZ_R_C.jpg,2017,14-17,KAZ,Kazakhstan,Central Asia,"(1217, 1487)",[ 88.23193506  89.37210798 110.5489946 ],[3002.81094734 2685.49582771 2893.31056267],4
2017_14-17_0913_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(1948, 1538)",[124.53763354 115.02111065 116.48141337],[3307.24094961 3623.10580916 4247.20059755],4
2017_14-17_1971_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(906, 1219)",[136.68544495 146.71118983 140.15463676],[3128.49958879 3618.77908046 3572.37832159],4
2017_14-17_2074_ITA_R_C.jpg,2017,14-17,ITA,Italy,Southern Europe,"(1206, 1498)",[ 67.79895748  92.72505851 123.37311163],[ 680.37962953  997.26662134 2125.76616791],4
2017_14-17_0224_SGP_R_C.jpg,2017,14-17,SGP,Singapore,Southeast Asia,"(901, 653)",[105.88737884 108.67347324 114.65829018],[5162.98176538 5049.33114806 5487.17486714],4
2017_14-17_2078_ITA_R_C.jpg,2017,14-17,ITA,Italy,Southern Europe,"(1486, 1059)",[57.16071562 72.69534097 96.14473519],[1025.95593799 1172.79109149 2418.00197134],4
2017_14-17_1970_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(1226, 914)",[123.51522358 125.00896156 122.20925177],[5104.92708966 4624.15333351 4130.17631357],4
2017_14-17_0223_SGP_R_C.jpg,2017,14-17,SGP,Singapore,Southeast Asia,"(630, 849)",[155.82763662 156.71354348 155.50012713],[6250.81559533 5789.7977284  5180.62917997],4
2017_14-17_1956_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(1274, 919)",[170.96334064 170.86674991 175.3159251 ],[4347.44204211 4420.70425985 4572.32793683],4
2017_14-17_1952_LTU_R_C.jpg,2017,14-17,LTU,Lithuania,Northern Europe,"(1391, 1878)",[203.79056218 200.74500153 198.41906398],[3405.66565591 3319.24190556 3133.98980754],4
2017_14-17_1969_UKR_R_C.jpg,2017,14-17,UKR,Ukraine,Eastern Europe,"(1506, 2057)",[94.39637431 85.12698517 81.98488948],[2309.3865649  1899.00127591 1704.42632281],4
2017_14-17_0086_BGD_R_C.jpg,2017,14-17,BGD,Bangladesh,S. Asia,"(1203, 1648)",[66.2037922  73.75816022 92.35071454],[1604.87084547 1633.72024126 2984.37571662],4
2017_14-17_0009_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(1800, 1295)",[147.22200386 152.87903003 156.10280695],[6036.78791248 5798.53704838 5766.1471995 ],4
2017_14-17_1785_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1346, 1670)",[44.45353587 37.31159479 33.37028988],[851.90505118 535.63653727 361.82934936],4
2017_14-17_1786_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(647, 872)",[ 99.1764194  129.38523425 137.16074011],[3386.41825619 3423.17083972 4166.94288381],4
2017_14-17_1781_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(845, 1233)",[147.47725421 163.98948924 170.20370098],[2597.99028704 2686.45242411 2564.27854027],4
2017_14-17_0014_THA_R_C.jpg,2017,14-17,THA,Thailand,Southeast Asia,"(2259, 1723)",[112.2635715  109.46549136 109.68712318],[5336.50900318 4204.2398113  4580.68824247],4
2017_14-17_1948_LTU_R_C.jpg,2017,14-17,LTU,Lithuania,Northern Europe,"(1917, 1365)",[114.09832824 109.64358076 116.41190849],[1608.19285573 1611.89269777 2094.31773789],4
2017_14-17_1788_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1927, 1431)",[204.36467942 203.32476881 207.18237072],[6481.80577926 6511.20007285 6743.9032255 ],4
2017_14-17_1782_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(882, 633)",[190.40667663 187.01231224 183.33840224],[3678.64618699 3583.76041699 3294.52629022],4
2017_14-17_1964_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(883, 1236)",[161.5645325  168.8667779  167.93854431],[3522.40454905 3655.54628319 3365.70410711],4
2017_14-17_0012_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(1846, 1328)",[47.04839795 51.30965397 73.8519695 ],[ 858.44592783 1057.35959084 1933.88863803],4
2017_14-17_1775_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(875, 1227)",[41.03594831 56.46969286 56.4369114 ],[1309.1846162  1078.10445743  792.15948496],4
2017_14-17_1950_LTU_R_C.jpg,2017,14-17,LTU,Lithuania,Northern Europe,"(1895, 1406)",[123.21104764 115.68918093 102.48524867],[2089.03203422 2340.29626074 2496.61126748],4
2017_14-17_1780_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(1241, 860)",[22.35822948 27.78064483 25.05678373],[1471.59414039 1242.92443265 1414.12747573],4
2017_14-17_1779_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(881, 1252)",[73.19388094 91.36600962 92.27903595],[3163.32731193 2752.85050404 2216.12459367],4
2017_14-17_1778_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(858, 1158)",[67.39271652 78.68614906 92.07031756],[2232.92605744 2144.70514486 4888.16709368],4
2017_14-17_1951_LTU_R_C.jpg,2017,14-17,LTU,Lithuania,Northern Europe,"(1889, 1362)",[121.68341523 129.44719875 134.06503142],[1950.84035713 2151.28949096 3436.95296804],4
2017_14-17_1776_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(823, 1172)",[58.23319434 83.78646756 89.85019221],[2052.03373452 1789.613785   2760.15089541],4
2017_14-17_0013_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(906, 1243)",[180.41978124 176.93039343 177.65626848],[3621.63747771 3692.5071932  3484.10745463],4
2017_14-17_1777_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(832, 1226)",[ 98.9149213  109.03815959 110.82166834],[5053.23580396 4748.57195724 4824.15244302],4
2017_14-17_1643_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1529, 1107)",[113.97929048 102.95844212  91.45921637],[4345.93287678 3693.48011306 2317.0899611 ],4
2017_14-17_1762_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1048, 1475)",[80.51710635 76.16120261 65.07190516],[1244.79518285 1087.91142283 1325.76320136],4
2017_14-17_1770_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(884, 1192)",[154.30207796 155.10939066 158.67747559],[6851.51682992 6764.28664963 6951.31944877],4
2017_14-17_1764_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1274, 926)",[128.44945258 126.81298507 132.48645276],[8350.57202759 7888.56973639 8242.52268535],4
2017_14-17_1636_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1229, 909)",[106.74358665 114.02100234 104.55691257],[3773.23873292 2647.80410005 2919.04417154],4
2017_14-17_1946_LTU_R_C.jpg,2017,14-17,LTU,Lithuania,Northern Europe,"(1360, 1866)",[110.10795899  99.61428701  93.84059289],[2802.4275432  1313.69375709 2336.13340541],4
2017_14-17_1629_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(904, 631)",[161.53529655 158.01800941 166.72673134],[5721.40587237 4610.60738677 4595.14151956],4
2017_14-17_1639_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1225, 911)",[139.41790721 113.92788638  97.87803849],[3598.00699742 2345.68649613 2002.47386931],4
2017_14-17_1644_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(639, 890)",[ 96.78887131  90.49991912 113.77817341],[2392.92517903 1934.68207609 4216.78623633],4
2017_14-17_1613_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(3068, 2241)",[41.89968188 57.8479008  63.22797579],[528.16598684 634.54813672 963.1266747 ],4
2017_14-17_1633_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(1250, 911)",[163.47407508 164.63594731 181.63070911],[5084.38359792 5160.15090187 4523.52873072],4
2017_14-17_1646_IRN_R_C.jpg,2017,14-17,IRN,Iran (Islamic Republic of),S. Asia,"(1514, 1089)",[ 88.69115073  92.31051963 108.30755738],[3775.49572926 3711.71620243 5603.94274349],4
2017_14-17_1614_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1644, 1347)",[54.39304655 70.93352896 84.72490278],[1025.87868942 1543.11935851 1875.77458442],4
2017_14-17_1763_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1068, 1473)",[68.22319097 83.11768195 88.10855067],[1344.54715089 1393.35966637 1364.57511678],4
2017_14-17_1631_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(880, 1235)",[125.05093485 107.72792234  84.90629279],[3238.06867358 2641.52987327 4248.58020773],4
2017_14-17_1622_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1961, 2676)",[63.49017691 94.04668502 96.74557934],[689.26019161 658.16947685 800.93047273],4
2017_14-17_1529_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1280, 1758)",[167.24593554 153.45870129 127.97086266],[4486.27428979 3889.26470777 5307.80327323],4
2017_14-17_1621_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(2406, 1812)",[112.4716903  101.21599125  54.02983711],[1350.87372857 1059.05179166  356.08937525],4
2017_14-17_1516_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1759, 1272)",[146.21666336 155.62097309 163.19840416],[3895.92564753 3266.96785092 3338.70029589],4
2017_14-17_1525_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1268, 1751)",[160.54304255 164.02296615 156.43042417],[3650.88563795 3707.43668425 4332.05010707],4
2017_14-17_1528_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1791, 1282)",[137.85036772 131.34205392 117.73149288],[4345.65997111 3519.83261415 3585.33701179],4
2017_14-17_1512_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(971, 991)",[38.10160757 50.13950269 62.77602438],[880.88536949 702.3400132  747.24292796],4
2017_14-17_1533_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1275, 1751)",[142.79430913 147.76220692 147.6394719 ],[4165.11814592 3301.01085885 4312.85667899],4
2017_14-17_1524_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1269, 1747)",[174.9366912  172.05946522 161.17344514],[3814.58813712 3960.6866553  4931.07262803],4
2017_14-17_1531_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1786, 1274)",[149.12193829 155.3922212  145.8704704 ],[4618.47934209 4022.55589249 4972.56502834],4
2017_14-17_1519_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1776, 1264)",[115.19658518 121.36324027 124.29796237],[4016.56400059 3826.57993438 5912.41862067],4
2017_14-17_1527_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1773, 1275)",[128.16377338 110.86670692  94.26963671],[4796.98824833 3389.64261184 3848.47445064],4
2017_14-17_1499_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(838, 1109)",[114.17436961 114.45567617  97.6044341 ],[3345.99661759 3692.43561543 3980.32732799],4
2017_14-17_1511_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(884, 1232)",[148.58694339 159.74303638 154.76862108],[2967.32489695 3161.34865979 3299.09319941],4
2017_14-17_1509_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(897, 1242)",[74.69125031 83.09578628 61.56655572],[1353.04244006  986.91667283 1924.31830159],4
2017_14-17_1522_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1760, 1266)",[144.4099001  148.32973485 134.31298515],[3823.2586142  3374.15234684 4658.3755256 ],4
2017_14-17_1506_MEX_R_C.jpg,2017,14-17,MEX,Mexico,Latin America and the Caribbean,"(1968, 1500)",[118.6468479  125.75189566 156.41226558],[5560.58080966 4879.43052758 3138.88956284],4
2017_14-17_1505_MEX_R_C.jpg,2017,14-17,MEX,Mexico,Latin America and the Caribbean,"(2096, 1506)",[126.31885879 138.71534219 162.97072999],[2675.93307494 2642.86544485 3703.2143711 ],4
2017_14-17_1517_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1282, 1752)",[153.21098909 150.94440897 140.99587233],[4065.74531016 3580.02024958 5240.4653771 ],4
2017_14-17_1494_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(840, 1131)",[ 92.88525536 107.14410446 115.46758663],[1949.94787952 2235.5433712  4080.43835403],4
2017_14-17_1483_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(1104, 817)",[102.42198504 112.04678215  85.2971591 ],[3404.82241534 3659.19743492 2999.23450171],4
2017_14-17_1480_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(1127, 826)",[124.02541191 119.87476662 120.30749746],[4744.2908049  4717.02342276 4650.86480516],4
2017_14-17_1477_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(1878, 1442)",[128.34000043 116.96102879  84.00037259],[5456.28041555 4439.97257614 4124.47409623],4
2017_14-17_1500_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(973, 1415)",[70.70844752 82.07693811 61.01565011],[2632.28136251 2249.0491933  1671.85327212],4
2017_14-17_1486_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(1148, 827)",[ 55.20423617  75.04302736 122.96863374],[1428.61396025 2024.93089115 3537.21387171],4
2017_14-17_1532_CHN_R_C.jpg,2017,14-17,CHN,China,Eastern Asia,"(1785, 1272)",[156.66187437 146.27489165 137.58669292],[4247.52767335 4283.5912021  5694.37390182],4
2017_14-17_1482_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(1138, 851)",[ 83.77090635  89.94789031 112.17487129],[1688.61774692 1883.53320015 2294.25140401],4
2017_14-17_1502_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(2110, 1553)",[186.35482616 165.9392074  107.05123183],[4033.08622324 3207.25082495 1849.75452901],4
2017_14-17_1495_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(860, 1146)",[76.40778339 60.14923901 55.46481594],[1277.96127166  942.08826792  763.89281014],4
2017_14-17_1481_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(1125, 823)",[122.34937006 134.36919023 150.47493236],[3824.68850894 4000.44264931 4186.39804179],4
2017_14-17_1503_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1765, 1277)",[124.81133278 127.45756587 136.23434927],[2852.4615605  2388.35315141 2601.66804878],4
2017_14-17_1080_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(1255, 902)",[100.37994806 117.8642565  129.24665772],[2669.43159994 2832.01168916 3411.82992154],4
2017_14-17_1307_MDA_R_C.jpg,2017,14-17,MDA,Republic of Moldova,Eastern Europe,"(1098, 1448)",[138.21516393 154.90829635 160.52207806],[4032.38204859 4163.39857729 4369.01464679],4
2017_14-17_1300_MDA_R_C.jpg,2017,14-17,MDA,Republic of Moldova,Eastern Europe,"(1112, 1453)",[206.40297115 206.75624978 208.70678316],[4996.32059969 5063.00348718 5055.7769984 ],4
2017_14-17_1468_CZE_R_C.jpg,2017,14-17,CZE,Czech Republic,Eastern Europe,"(1763, 1277)",[108.19347005  56.94881651  51.22818166],[2685.68046006 1044.13909072 1039.1470136 ],4
2017_14-17_1478_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(1136, 829)",[114.30316413 106.29993077 100.00099602],[2339.37921849 2713.00692349 2973.2240068 ],4
2017_14-17_1308_BGR_R_C.jpg,2017,14-17,BGR,Bulgaria,Eastern Europe,"(1042, 1467)",[123.21348424 144.28147263 161.50241133],[4260.68229758 3823.98125867 3209.62101525],4
2017_14-17_1309_BGR_R_C.jpg,2017,14-17,BGR,Bulgaria,Eastern Europe,"(1516, 1096)",[88.70979684 82.72783737 95.05313999],[4830.58865168 4268.70417005 4165.90900833],4
2017_14-17_1304_BGR_R_C.jpg,2017,14-17,BGR,Bulgaria,Eastern Europe,"(1495, 1052)",[111.27827994 122.90175681 163.19265994],[4109.02330294 3657.10352717 2768.56317972],4
2017_14-17_1303_BGR_R_C.jpg,2017,14-17,BGR,Bulgaria,Eastern Europe,"(1498, 1071)",[ 66.52605217  93.77344832 106.80356317],[2951.47114709 3429.32095658 6190.98277003],4
2017_14-17_1305_BGR_R_C.jpg,2017,14-17,BGR,Bulgaria,Eastern Europe,"(1480, 1071)",[129.34572514 132.15306357 123.97575391],[4338.91020512 4466.67869004 4465.49802419],4
2017_14-17_1073_BGD_R_C.jpg,2017,14-17,BGD,Bangladesh,S. Asia,"(1374, 1038)",[124.87328672 111.60616584  98.11191955],[2205.46602638 2033.5572551  2225.40089573],4
2017_14-17_1081_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(1249, 901)",[ 94.11120994 120.83681329 137.25454415],[2387.9452917  2883.4651811  3229.97785271],4
2017_14-17_1078_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1493, 1106)",[116.08060582 108.42302172  98.45817734],[2662.09796549 2153.22949516 1892.69613   ],4
2017_14-17_1076_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(907, 1229)",[122.43891871 117.40371202 131.48383022],[1741.56260715 1599.88472169 2563.48404938],4
2017_14-17_1072_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1494, 1215)",[143.69406901 141.48427014 148.43420376],[6969.27168352 7325.16279969 6129.6223336 ],4
2017_14-17_1472_UKR_R_C.jpg,2017,14-17,UKR,Ukraine,Eastern Europe,"(1161, 1753)",[158.10685263 163.68494811 156.2529106 ],[4722.12914824 4776.26594276 4587.7704424 ],4
2017_14-17_1037_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1257, 1752)",[151.84814718 161.38173216 152.58458341],[3609.98017467 2567.48028588 4304.1898411 ],4
2017_14-17_1493_MYS_R_C.jpg,2017,14-17,MYS,Malaysia,Southeast Asia,"(812, 1117)",[136.80743856 119.15340285  79.47898245],[3687.23957377 3191.14919117 4124.81183582],4
2017_14-17_1306_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(903, 1230)",[ 90.85399436  99.30762949 105.14554286],[1173.76382042 1251.21523544 1417.73592593],4
2017_14-17_1074_BGD_R_C.jpg,2017,14-17,BGD,Bangladesh,S. Asia,"(1065, 1372)",[123.61232702 110.36697601  98.13626589],[2443.10162251 2174.62924545 2420.1692654 ],4
2017_14-17_0956_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1791, 1815)",[126.51738214 146.85099726 174.21685194],[1464.21953602 2182.15012046 3234.84042289],4
2017_14-17_0927_UKR_R_C.jpg,2017,14-17,UKR,Ukraine,Eastern Europe,"(1261, 912)",[66.45472648 83.93366011 56.40262967],[1673.93618333 1955.09388237 2060.17560778],4
2017_14-17_0952_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1395, 1057)",[144.48723207 135.55078721 127.39501056],[3973.51553316 4132.82591732 4022.52869825],4
2017_14-17_0950_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1278, 1768)",[56.95003948 62.52069614 66.96415142],[2587.16317039 2633.3946336  2909.40377546],4
2017_14-17_0960_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1755, 1267)",[112.1221442  129.36757443 153.62416548],[1015.31612503 1514.67626211 2196.17231502],4
2017_14-17_1050_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(2520, 1830)",[115.19171806 115.20700538 120.5186406 ],[3011.2147467  3020.2170807  3490.75948384],4
2017_14-17_1047_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1277, 1752)",[88.37669758 84.97497881 88.30752549],[2547.57300715 1752.78736519 1369.92710953],4
2017_14-17_1048_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1830, 2717)",[162.72096374 103.8891006  102.18458964],[2186.39404486 3141.0765167  3458.64602388],4
2017_14-17_0932_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1272, 922)",[ 94.59160084  96.21322341 103.70757104],[1204.31859703 1514.74998575 2101.78991334],4
2017_14-17_0948_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1760, 1284)",[79.33210803 84.52654259 87.74898046],[1851.30818123 1934.03331914 2058.58515101],4
2017_14-17_0951_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1387, 1896)",[148.24594829 153.91803105 160.26956915],[5589.77115248 5091.6635078  4664.5950251 ],4
2017_14-17_0923_LBN_R_C.jpg,2017,14-17,LBN,Lebanon,W. Asia,"(897, 1238)",[157.9251769  165.91281205 168.1478893 ],[3317.8545186  3467.66163947 3678.16183301],4
2017_14-17_0937_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1778, 2470)",[134.19952364 151.85582582 174.91247387],[1687.89395887 2473.20705068 4002.61053752],4
2017_14-17_0921_LBN_R_C.jpg,2017,14-17,LBN,Lebanon,W. Asia,"(1253, 914)",[157.5776683  167.06532157 178.24900327],[4544.02058253 4777.19597461 4761.46044679],4
2017_14-17_1069_LVA_R_C.jpg,2017,14-17,LVA,Latvia,Northern Europe,"(1919, 1438)",[121.07648317 117.78694245 130.90534629],[5292.91168928 5182.80952952 6612.43254432],4
2017_14-17_0905_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(1638, 1219)",[167.88642034 145.84953288 112.84739638],[4406.56208357 3722.02449741 1720.64528943],4
2017_14-17_0947_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(1776, 1278)",[187.22592487 185.98127309 194.02472499],[4660.08862754 4635.47821195 4864.83210029],4
2017_14-17_0914_LBN_R_C.jpg,2017,14-17,LBN,Lebanon,W. Asia,"(1266, 896)",[174.39991413 177.81116265 187.44894105],[3866.40229099 4001.72449529 4413.67020775],4
2017_14-17_0936_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(2490, 1815)",[214.86641929 216.93671634 216.7646936 ],[5243.65264285 5208.79043361 5077.14551859],4
2017_14-17_0924_LBN_R_C.jpg,2017,14-17,LBN,Lebanon,W. Asia,"(900, 1242)",[203.57967168 201.43260154 195.98336286],[5308.09022784 5203.7933229  5291.26895115],4
2017_14-17_0935_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(2501, 1774)",[90.55429981 79.12095139 70.80420549],[2064.26602028 2247.46211354 2371.25278774],4
2017_14-17_0925_LBN_R_C.jpg,2017,14-17,LBN,Lebanon,W. Asia,"(1270, 920)",[180.67367853 187.33635912 190.43113916],[5678.77020207 5937.20117613 6036.57918836],4
2017_14-17_0912_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(888, 1233)",[54.97018643 69.5167074  95.35154224],[ 400.33447114  690.86723253 1411.84061309],4
2017_14-17_0920_UKR_R_C.jpg,2017,14-17,UKR,Ukraine,Eastern Europe,"(1256, 1767)",[134.61601314 133.38253013 135.95416635],[2815.74207319 2790.91522606 4175.94231323],4
2017_14-17_0904_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(1490, 1901)",[ 77.18359888  88.75916314 104.01175821],[1335.55828435 1396.92192484 1412.32589184],4
2017_14-17_0959_EST_R_C.jpg,2017,14-17,EST,Estonia,Northern Europe,"(2125, 1567)",[64.72469147 62.46633282 97.2720976 ],[1358.6696419  1344.53191138 1357.88175493],4
2017_14-17_0908_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(1285, 1486)",[ 93.49452425 104.00467659 116.08575551],[1982.65020882 2126.27293716 2540.96122694],4
2017_14-17_0533_LBN_R_C.jpg,2017,14-17,LBN,Lebanon,W. Asia,"(740, 978)",[204.8266733  209.73162687 219.39810838],[4922.47119867 4903.61354902 4636.32483061],4
2017_14-17_0892_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(908, 1236)",[161.02288272 181.07393646 205.14098787],[4755.64069058 4802.22500186 5132.26974593],4
2017_14-17_0283_RUS_R_C.jpg,2017,14-17,RUS,Russia,Eastern Europe,"(912, 1236)",[89.89850891 78.10059952 73.94567046],[2150.68545518 1172.59034441  902.58244332],4
2017_14-17_0292_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(882, 658)",[187.50257945 186.58894713 192.22603712],[4070.58032512 4050.48911956 4228.96513519],4
2017_14-17_0291_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(876, 658)",[45.96088014 51.82992602 72.26266117],[ 704.0800039  1003.77428021 2155.33739833],4
2017_14-17_0910_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(1261, 917)",[62.02675864 58.58062139 88.66781483],[ 942.03530289  725.89452061 1529.37579935],4
2017_14-17_0277_IRN_R_C.jpg,2017,14-17,IRN,Iran (Islamic Republic of),S. Asia,"(788, 1051)",[ 92.14150773 112.460288   119.22785044],[2197.67135119 2513.9247549  6022.41948074],4
2017_14-17_0302_UKR_R_C.jpg,2017,14-17,UKR,Ukraine,Eastern Europe,"(1308, 1837)",[54.9501847  58.50741095 59.27994844],[1002.81571274  984.24536874  908.88801927],4
2017_14-17_0289_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(665, 878)",[183.50553377 182.51248052 189.32196893],[4008.93711207 4006.47352759 4128.29186584],4
2017_14-17_0902_POL_R_C.jpg,2017,14-17,POL,Poland,Eastern Europe,"(1506, 1484)",[81.57960029 84.3810459  85.30834389],[1189.05561366 1281.66554712 1723.71221376],4
2017_14-17_0293_ROM_R_C.jpg,2017,14-17,ROM,Unknown,Unknown,"(888, 649)",[184.22011515 188.25042512 197.57516415],[4316.52350862 4402.11800708 4759.82797519],4
